NA_L3NAME,variable,year,month,value
Northern Minnesota Wetlands,erc,1983,Dec,20.72217742562294
Northern Piedmont,erc,1983,Dec,18.610603925816918
Northwestern Glaciated Plains,erc,1983,Dec,21.305064984696262
Northwestern Great Plains,erc,1983,Dec,24.864076414975983
Ouachita Mountains,erc,1983,Dec,19.505029701559167
Ozark Highlands,erc,1983,Dec,18.7579451658244
Piedmont,erc,1983,Dec,16.679345841530974
Ridge and Valley,erc,1983,Dec,16.275742807916895
Sierra Nevada,erc,1983,Dec,6.718098817434101
Snake River Plain,erc,1983,Dec,7.392080563651485
Sonoran Desert,erc,1983,Dec,45.26426009617585
South Central Plains,erc,1983,Dec,18.991993188971726
Southeastern Plains,erc,1983,Dec,17.922846177112312
Southeastern Wisconsin Till Plains,erc,1983,Dec,18.1764696577114
Southern and Baja California Pine-Oak Mountains,erc,1983,Dec,26.173057212612846
Southern Coastal Plain,erc,1983,Dec,19.240991170785403
Southern Florida Coastal Plain,erc,1983,Dec,18.20580977647483
Southern Michigan/Northern Indiana Drift Plains,erc,1983,Dec,12.801666565415815
Southern Rockies,erc,1983,Dec,16.916240200367827
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1983,Dec,40.43929368468289
Southwestern Appalachians,erc,1983,Dec,12.49250674949618
Southwestern Tablelands,erc,1983,Dec,33.33201150215295
Strait of Georgia/Puget Lowland,erc,1983,Dec,3.2912074632924098
Texas Blackland Prairies,erc,1983,Dec,34.190641869546596
Wasatch and Uinta Mountains,erc,1983,Dec,8.906016694914976
Western Allegheny Plateau,erc,1983,Dec,16.169404126281893
Western Corn Belt Plains,erc,1983,Dec,21.378232797208828
Western Gulf Coastal Plain,erc,1983,Dec,27.455008901757182
Willamette Valley,erc,1983,Dec,0.6457617466859019
Wyoming Basin,erc,1983,Dec,19.774097128252013
Acadian Plains and Hills,erc,1984,Jan,17.894655439693157
Arizona/New Mexico Mountains,erc,1984,Jan,37.260491885857974
Arizona/New Mexico Plateau,erc,1984,Jan,32.29469618604258
Arkansas Valley,erc,1984,Jan,27.306203765962927
Aspen Parkland/Northern Glaciated Plains,erc,1984,Jan,28.42655482918696
Atlantic Coastal Pine Barrens,erc,1984,Jan,17.947845062271494
Blue Mountains,erc,1984,Jan,10.14683915624941
Blue Ridge,erc,1984,Jan,23.581413508615043
Boston Mountains,erc,1984,Jan,26.349774682477612
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,Jan,24.327144351451093
Canadian Rockies,erc,1984,Jan,8.635464369507895
Cascades,erc,1984,Jan,5.3611519019339235
Central Appalachians,erc,1984,Jan,21.715590223573034
Central Basin and Range,erc,1984,Jan,21.729255698287247
Central California Valley,erc,1984,Jan,16.98229596705864
Central Corn Belt Plains,erc,1984,Jan,20.965239980400142
Central Great Plains,erc,1984,Jan,32.650888156997055
Central Irregular Plains,erc,1984,Jan,28.591003208799066
Chihuahuan Deserts,erc,1984,Jan,39.24353672314487
Coast Range,erc,1984,Jan,3.3617251585902164
Colorado Plateaus,erc,1984,Jan,25.051577106621643
Columbia Mountains/Northern Rockies,erc,1984,Jan,11.183953855458132
Columbia Plateau,erc,1984,Jan,14.132185832063286
Cross Timbers,erc,1984,Jan,31.456497111474377
Driftless Area,erc,1984,Jan,28.82084610673248
East Central Texas Plains,erc,1984,Jan,30.879034928474237
Eastern Cascades Slopes and Foothills,erc,1984,Jan,9.78152060459497
Eastern Corn Belt Plains,erc,1984,Jan,24.440545511749935
Eastern Great Lakes Lowlands,erc,1984,Jan,16.53528687953949
Edwards Plateau,erc,1984,Jan,34.71818853392848
Erie Drift Plain,erc,1984,Jan,22.84795757672183
Flint Hills,erc,1984,Jan,30.147130123191186
High Plains,erc,1984,Jan,29.665934974287772
Huron/Erie Lake Plains,erc,1984,Jan,19.95281655942623
Idaho Batholith,erc,1984,Jan,9.42249997585342
Interior Plateau,erc,1984,Jan,21.1776657036959
Interior River Valleys and Hills,erc,1984,Jan,23.375419441175527
Klamath Mountains,erc,1984,Jan,10.555469436410032
Lake Manitoba and Lake Agassiz Plain,erc,1984,Jan,31.196558292001065
Madrean Archipelago,erc,1984,Jan,36.88220914817929
Middle Atlantic Coastal Plain,erc,1984,Jan,22.398080023950847
Middle Rockies,erc,1984,Jan,22.107229082429352
Mississippi Alluvial Plain,erc,1984,Jan,22.23335210891331
Mississippi Valley Loess Plains,erc,1984,Jan,20.42505202765463
Mojave Basin and Range,erc,1984,Jan,56.418835025919144
Nebraska Sand Hills,erc,1984,Jan,31.924192665071182
North Cascades,erc,1984,Jan,5.86904256737658
North Central Appalachians,erc,1984,Jan,19.536991596797815
North Central Hardwood Forests,erc,1984,Jan,24.93859890487396
Northeastern Coastal Zone,erc,1984,Jan,18.971358425839814
Northern Allegheny Plateau,erc,1984,Jan,19.438614882269057
Northern Appalachian and Atlantic Maritime Highlands,erc,1984,Jan,15.845416739775958
Northern Basin and Range,erc,1984,Jan,10.631991526631223
Northern Lakes and Forests,erc,1984,Jan,19.885423667172713
Northern Minnesota Wetlands,erc,1984,Jan,28.972318562269212
Northern Piedmont,erc,1984,Jan,24.80143032333886
Northwestern Glaciated Plains,erc,1984,Jan,28.245033918798306
Northwestern Great Plains,erc,1984,Jan,31.32044720060289
Ouachita Mountains,erc,1984,Jan,25.591320051644978
Ozark Highlands,erc,1984,Jan,24.742516722611633
Piedmont,erc,1984,Jan,24.03630569232616
Ridge and Valley,erc,1984,Jan,22.95991613238064
Sierra Nevada,erc,1984,Jan,27.09306676021164
Snake River Plain,erc,1984,Jan,12.802683150726502
Sonoran Desert,erc,1984,Jan,53.663401113427504
South Central Plains,erc,1984,Jan,24.53585382842654
Southeastern Plains,erc,1984,Jan,23.55982557189143
Southeastern Wisconsin Till Plains,erc,1984,Jan,27.384521281647825
Southern and Baja California Pine-Oak Mountains,erc,1984,Jan,46.09945013089614
Southern Coastal Plain,erc,1984,Jan,23.098327085433947
Southern Florida Coastal Plain,erc,1984,Jan,21.00255101148774
Southern Michigan/Northern Indiana Drift Plains,erc,1984,Jan,19.315050215145266
Southern Rockies,erc,1984,Jan,21.610398187095033
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1984,Jan,35.92745357524219
Southwestern Appalachians,erc,1984,Jan,18.092218910101476
Southwestern Tablelands,erc,1984,Jan,30.97571818668468
Strait of Georgia/Puget Lowland,erc,1984,Jan,4.990212643483432
Texas Blackland Prairies,erc,1984,Jan,31.58926913298528
Wasatch and Uinta Mountains,erc,1984,Jan,17.605367816087576
Western Allegheny Plateau,erc,1984,Jan,23.071125417231542
Western Corn Belt Plains,erc,1984,Jan,29.142555693546775
Western Gulf Coastal Plain,erc,1984,Jan,24.701343223603907
Willamette Valley,erc,1984,Jan,5.243019646917775
Wyoming Basin,erc,1984,Jan,23.157652523266133
Acadian Plains and Hills,erc,1984,Feb,16.13827076725576
Arizona/New Mexico Mountains,erc,1984,Feb,56.66657282853409
Arizona/New Mexico Plateau,erc,1984,Feb,45.20102184367664
Arkansas Valley,erc,1984,Feb,29.5155670163671
Aspen Parkland/Northern Glaciated Plains,erc,1984,Feb,22.533567135933012
Atlantic Coastal Pine Barrens,erc,1984,Feb,16.654253822858216
Blue Mountains,erc,1984,Feb,12.035901290189853
Blue Ridge,erc,1984,Feb,19.833386815876423
Boston Mountains,erc,1984,Feb,27.923106435202843
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,Feb,30.267858774083486
Canadian Rockies,erc,1984,Feb,17.34141580557895
Cascades,erc,1984,Feb,7.425747482214281
Central Appalachians,erc,1984,Feb,18.279742326369256
Central Basin and Range,erc,1984,Feb,28.493339499403167
Central California Valley,erc,1984,Feb,23.62309483214447
Central Corn Belt Plains,erc,1984,Feb,20.08320998111989
Central Great Plains,erc,1984,Feb,36.620862426578476
Central Irregular Plains,erc,1984,Feb,29.53251382526833
Chihuahuan Deserts,erc,1984,Feb,58.31896647376271
Coast Range,erc,1984,Feb,3.812289712840278
Colorado Plateaus,erc,1984,Feb,33.18672561257453
Columbia Mountains/Northern Rockies,erc,1984,Feb,13.580229152595859
Columbia Plateau,erc,1984,Feb,15.591392175268966
Cross Timbers,erc,1984,Feb,38.78281532041388
Driftless Area,erc,1984,Feb,26.05198416975678
East Central Texas Plains,erc,1984,Feb,36.35134921757354
Eastern Cascades Slopes and Foothills,erc,1984,Feb,13.730363139993674
Eastern Corn Belt Plains,erc,1984,Feb,20.81360038043509
Eastern Great Lakes Lowlands,erc,1984,Feb,17.341247693818943
Edwards Plateau,erc,1984,Feb,47.62020589822389
Erie Drift Plain,erc,1984,Feb,19.15040963524004
Flint Hills,erc,1984,Feb,31.355796521497073
High Plains,erc,1984,Feb,40.3525125289317
Huron/Erie Lake Plains,erc,1984,Feb,19.735940991112248
Idaho Batholith,erc,1984,Feb,12.35624634782965
Interior Plateau,erc,1984,Feb,20.098559794045926
Interior River Valleys and Hills,erc,1984,Feb,21.88137165471684
Klamath Mountains,erc,1984,Feb,12.600151881322011
Lake Manitoba and Lake Agassiz Plain,erc,1984,Feb,27.397173053662904
Madrean Archipelago,erc,1984,Feb,62.495788602242236
Middle Atlantic Coastal Plain,erc,1984,Feb,24.32221251833302
Middle Rockies,erc,1984,Feb,23.109344457533236
Mississippi Alluvial Plain,erc,1984,Feb,24.754415991843917
Mississippi Valley Loess Plains,erc,1984,Feb,22.68071035205516
Mojave Basin and Range,erc,1984,Feb,69.97456763888844
Nebraska Sand Hills,erc,1984,Feb,30.667923732648106
North Cascades,erc,1984,Feb,6.364418588116541
North Central Appalachians,erc,1984,Feb,18.696443458110238
North Central Hardwood Forests,erc,1984,Feb,24.07309266800217
Northeastern Coastal Zone,erc,1984,Feb,14.227544831210503
Northern Allegheny Plateau,erc,1984,Feb,18.781719199941325
Northern Appalachian and Atlantic Maritime Highlands,erc,1984,Feb,14.581660421364811
Northern Basin and Range,erc,1984,Feb,14.747149858490923
Northern Lakes and Forests,erc,1984,Feb,22.64704510012459
Northern Minnesota Wetlands,erc,1984,Feb,28.642349100112916
Northern Piedmont,erc,1984,Feb,21.44514927374242
Northwestern Glaciated Plains,erc,1984,Feb,29.28663434627969
Northwestern Great Plains,erc,1984,Feb,31.72190228352192
Ouachita Mountains,erc,1984,Feb,26.493421056396084
Ozark Highlands,erc,1984,Feb,27.653191960149442
Piedmont,erc,1984,Feb,23.941331109067537
Ridge and Valley,erc,1984,Feb,19.933831329478544
Sierra Nevada,erc,1984,Feb,30.713664658469632
Snake River Plain,erc,1984,Feb,13.540132532401062
Sonoran Desert,erc,1984,Feb,73.58840057698932
South Central Plains,erc,1984,Feb,25.574371438397073
Southeastern Plains,erc,1984,Feb,24.69080177643995
Southeastern Wisconsin Till Plains,erc,1984,Feb,26.604308626133047
Southern and Baja California Pine-Oak Mountains,erc,1984,Feb,59.03597183227539
Southern Coastal Plain,erc,1984,Feb,25.16509640492904
Southern Florida Coastal Plain,erc,1984,Feb,22.421094268357674
Southern Michigan/Northern Indiana Drift Plains,erc,1984,Feb,20.695648567455773
Southern Rockies,erc,1984,Feb,27.047566790090492
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1984,Feb,45.20743306118157
Southwestern Appalachians,erc,1984,Feb,18.992814764586083
Southwestern Tablelands,erc,1984,Feb,43.860414416158946
Strait of Georgia/Puget Lowland,erc,1984,Feb,2.753518503750748
Texas Blackland Prairies,erc,1984,Feb,37.6465225647347
Wasatch and Uinta Mountains,erc,1984,Feb,25.194528030249053
Western Allegheny Plateau,erc,1984,Feb,19.703806440504895
Western Corn Belt Plains,erc,1984,Feb,24.48221456255536
Western Gulf Coastal Plain,erc,1984,Feb,29.169082550415464
Willamette Valley,erc,1984,Feb,4.091751951712734
Wyoming Basin,erc,1984,Feb,23.803841672083944
Acadian Plains and Hills,erc,1984,Mar,19.13925527939068
Arizona/New Mexico Mountains,erc,1984,Mar,64.92286674922146
Arizona/New Mexico Plateau,erc,1984,Mar,53.41750506546327
Arkansas Valley,erc,1984,Mar,21.57531177916993
Aspen Parkland/Northern Glaciated Plains,erc,1984,Mar,22.082370679204185
Atlantic Coastal Pine Barrens,erc,1984,Mar,19.71113167239017
Blue Mountains,erc,1984,Mar,11.090993724428014
Blue Ridge,erc,1984,Mar,20.953659807921433
Boston Mountains,erc,1984,Mar,19.789983688090434
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,Mar,36.005937356124896
Canadian Rockies,erc,1984,Mar,9.481970576091115
Cascades,erc,1984,Mar,6.732820176387382
Central Appalachians,erc,1984,Mar,18.857209099606166
Central Basin and Range,erc,1984,Mar,35.255208477301885
Central California Valley,erc,1984,Mar,34.063177968611974
Central Corn Belt Plains,erc,1984,Mar,19.07761542279316
Central Great Plains,erc,1984,Mar,28.983886937553542
Central Irregular Plains,erc,1984,Mar,20.180879118359215
Chihuahuan Deserts,erc,1984,Mar,66.41408210775646
Coast Range,erc,1984,Mar,3.5976656991263534
Colorado Plateaus,erc,1984,Mar,41.58031103155322
Columbia Mountains/Northern Rockies,erc,1984,Mar,12.463330713870114
Columbia Plateau,erc,1984,Mar,18.232721356959093
Cross Timbers,erc,1984,Mar,31.951177508395027
Driftless Area,erc,1984,Mar,28.8975251338521
East Central Texas Plains,erc,1984,Mar,33.769293704967716
Eastern Cascades Slopes and Foothills,erc,1984,Mar,15.133181091255143
Eastern Corn Belt Plains,erc,1984,Mar,16.350307022336747
Eastern Great Lakes Lowlands,erc,1984,Mar,19.79425019307901
Edwards Plateau,erc,1984,Mar,47.71329781553178
Erie Drift Plain,erc,1984,Mar,17.92263118654256
Flint Hills,erc,1984,Mar,20.97726613387098
High Plains,erc,1984,Mar,39.33869258246479
Huron/Erie Lake Plains,erc,1984,Mar,22.906082510592334
Idaho Batholith,erc,1984,Mar,10.048700798322649
Interior Plateau,erc,1984,Mar,18.325581610848328
Interior River Valleys and Hills,erc,1984,Mar,16.91619168214097
Klamath Mountains,erc,1984,Mar,13.499962324693595
Lake Manitoba and Lake Agassiz Plain,erc,1984,Mar,31.86672272185101
Madrean Archipelago,erc,1984,Mar,78.68645391823284
Middle Atlantic Coastal Plain,erc,1984,Mar,25.117944205558633
Middle Rockies,erc,1984,Mar,18.374388966376735
Mississippi Alluvial Plain,erc,1984,Mar,22.891652831844254
Mississippi Valley Loess Plains,erc,1984,Mar,20.95901813684722
Mojave Basin and Range,erc,1984,Mar,77.93614025030016
Nebraska Sand Hills,erc,1984,Mar,26.353878127089306
North Cascades,erc,1984,Mar,7.043960714292593
North Central Appalachians,erc,1984,Mar,18.101585671521615
North Central Hardwood Forests,erc,1984,Mar,29.335912719059866
Northeastern Coastal Zone,erc,1984,Mar,18.91327696772698
Northern Allegheny Plateau,erc,1984,Mar,20.66344012581805
Northern Appalachian and Atlantic Maritime Highlands,erc,1984,Mar,18.46917171645687
Northern Basin and Range,erc,1984,Mar,17.969355760810735
Northern Lakes and Forests,erc,1984,Mar,30.16575026148771
Northern Minnesota Wetlands,erc,1984,Mar,39.758447561264035
Northern Piedmont,erc,1984,Mar,23.60737471710461
Northwestern Glaciated Plains,erc,1984,Mar,23.666369266487767
Northwestern Great Plains,erc,1984,Mar,26.458506934537738
Ouachita Mountains,erc,1984,Mar,19.376230935673966
Ozark Highlands,erc,1984,Mar,20.189381209272828
Piedmont,erc,1984,Mar,24.875572128651356
Ridge and Valley,erc,1984,Mar,21.151025961805622
Sierra Nevada,erc,1984,Mar,37.535426340525184
Snake River Plain,erc,1984,Mar,17.75358006553115
Sonoran Desert,erc,1984,Mar,82.68017018574434
South Central Plains,erc,1984,Mar,24.221983782836922
Southeastern Plains,erc,1984,Mar,24.5161765090514
Southeastern Wisconsin Till Plains,erc,1984,Mar,30.257420671200325
Southern and Baja California Pine-Oak Mountains,erc,1984,Mar,64.36433283198963
Southern Coastal Plain,erc,1984,Mar,25.721210747623765
Southern Florida Coastal Plain,erc,1984,Mar,23.990810848417738
Southern Michigan/Northern Indiana Drift Plains,erc,1984,Mar,24.28029812214651
Southern Rockies,erc,1984,Mar,24.53782587730631
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1984,Mar,48.37172061348231
Southwestern Appalachians,erc,1984,Mar,19.67704842127894
Southwestern Tablelands,erc,1984,Mar,42.301956505922
Strait of Georgia/Puget Lowland,erc,1984,Mar,3.185316274365285
Texas Blackland Prairies,erc,1984,Mar,33.316808581150525
Wasatch and Uinta Mountains,erc,1984,Mar,25.831185916730114
Western Allegheny Plateau,erc,1984,Mar,19.625898430934992
Western Corn Belt Plains,erc,1984,Mar,21.208776607689195
Western Gulf Coastal Plain,erc,1984,Mar,33.673224283558085
Willamette Valley,erc,1984,Mar,2.590786265087966
Wyoming Basin,erc,1984,Mar,23.480225454132913
Acadian Plains and Hills,erc,1984,Apr,25.028144500682313
Arizona/New Mexico Mountains,erc,1984,Apr,66.79780656971536
Arizona/New Mexico Plateau,erc,1984,Apr,58.62056670494039
Arkansas Valley,erc,1984,Apr,28.17578364620197
Aspen Parkland/Northern Glaciated Plains,erc,1984,Apr,27.62915888938883
Atlantic Coastal Pine Barrens,erc,1984,Apr,18.646140711229357
Blue Mountains,erc,1984,Apr,15.990465940932069
Blue Ridge,erc,1984,Apr,16.881342276171054
Boston Mountains,erc,1984,Apr,23.8510918634931
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,Apr,38.93767377446282
Canadian Rockies,erc,1984,Apr,18.73849446139667
Cascades,erc,1984,Apr,6.712393155950158
Central Appalachians,erc,1984,Apr,16.292950103443253
Central Basin and Range,erc,1984,Apr,39.70000537344913
Central California Valley,erc,1984,Apr,45.37547725027704
Central Corn Belt Plains,erc,1984,Apr,21.270611986118936
Central Great Plains,erc,1984,Apr,31.43997485334148
Central Irregular Plains,erc,1984,Apr,20.12797193294346
Chihuahuan Deserts,erc,1984,Apr,79.18008539098884
Coast Range,erc,1984,Apr,4.3461364902696715
Colorado Plateaus,erc,1984,Apr,47.28686397213824
Columbia Mountains/Northern Rockies,erc,1984,Apr,19.3635691552043
Columbia Plateau,erc,1984,Apr,26.01766205723922
Cross Timbers,erc,1984,Apr,41.05913672883684
Driftless Area,erc,1984,Apr,36.615486314492145
East Central Texas Plains,erc,1984,Apr,46.50706205415176
Eastern Cascades Slopes and Foothills,erc,1984,Apr,17.85954769339885
Eastern Corn Belt Plains,erc,1984,Apr,17.096733380840625
Eastern Great Lakes Lowlands,erc,1984,Apr,22.088638690045773
Edwards Plateau,erc,1984,Apr,62.07213058772123
Erie Drift Plain,erc,1984,Apr,19.97740644848378
Flint Hills,erc,1984,Apr,20.550250562070296
High Plains,erc,1984,Apr,40.07440937887452
Huron/Erie Lake Plains,erc,1984,Apr,22.96271972751143
Idaho Batholith,erc,1984,Apr,15.911888524841016
Interior Plateau,erc,1984,Apr,18.325136540896757
Interior River Valleys and Hills,erc,1984,Apr,17.620240403941203
Klamath Mountains,erc,1984,Apr,15.839539547164637
Lake Manitoba and Lake Agassiz Plain,erc,1984,Apr,37.091484341075216
Madrean Archipelago,erc,1984,Apr,76.83103765622533
Middle Atlantic Coastal Plain,erc,1984,Apr,22.549462131692756
Middle Rockies,erc,1984,Apr,23.599524524398273
Mississippi Alluvial Plain,erc,1984,Apr,26.14066074248038
Mississippi Valley Loess Plains,erc,1984,Apr,23.386512589561566
Mojave Basin and Range,erc,1984,Apr,78.88283947792662
Nebraska Sand Hills,erc,1984,Apr,25.150622628867207
North Cascades,erc,1984,Apr,10.273543230503014
North Central Appalachians,erc,1984,Apr,18.65754829800647
North Central Hardwood Forests,erc,1984,Apr,38.50698171282901
Northeastern Coastal Zone,erc,1984,Apr,20.932483434230146
Northern Allegheny Plateau,erc,1984,Apr,18.518751431554453
Northern Appalachian and Atlantic Maritime Highlands,erc,1984,Apr,21.316488216033733
Northern Basin and Range,erc,1984,Apr,23.82940199576196
Northern Lakes and Forests,erc,1984,Apr,39.15626231752695
Northern Minnesota Wetlands,erc,1984,Apr,46.581062550544736
Northern Piedmont,erc,1984,Apr,21.378703708668674
Northwestern Glaciated Plains,erc,1984,Apr,35.187212594943375
Northwestern Great Plains,erc,1984,Apr,34.23842778504196
Ouachita Mountains,erc,1984,Apr,26.022916672104284
Ozark Highlands,erc,1984,Apr,21.815444001973518
Piedmont,erc,1984,Apr,20.732913310322807
Ridge and Valley,erc,1984,Apr,18.128733803419202
Sierra Nevada,erc,1984,Apr,34.610856409932126
Snake River Plain,erc,1984,Apr,29.785397182558185
Sonoran Desert,erc,1984,Apr,78.84373415300102
South Central Plains,erc,1984,Apr,32.38090924234349
Southeastern Plains,erc,1984,Apr,22.788678112794216
Southeastern Wisconsin Till Plains,erc,1984,Apr,33.28827341445192
Southern and Baja California Pine-Oak Mountains,erc,1984,Apr,55.73223488114097
Southern Coastal Plain,erc,1984,Apr,24.070305309598407
Southern Florida Coastal Plain,erc,1984,Apr,23.162103145300936
Southern Michigan/Northern Indiana Drift Plains,erc,1984,Apr,25.847857371539742
Southern Rockies,erc,1984,Apr,26.926390955189326
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1984,Apr,62.32643797171672
Southwestern Appalachians,erc,1984,Apr,16.91528671250611
Southwestern Tablelands,erc,1984,Apr,47.652718673016665
Strait of Georgia/Puget Lowland,erc,1984,Apr,6.530784152243798
Texas Blackland Prairies,erc,1984,Apr,46.18508178207475
Wasatch and Uinta Mountains,erc,1984,Apr,27.426664275407962
Western Allegheny Plateau,erc,1984,Apr,18.04200271190791
Western Corn Belt Plains,erc,1984,Apr,22.176943140567865
Western Gulf Coastal Plain,erc,1984,Apr,45.18515401504286
Willamette Valley,erc,1984,Apr,4.9855567114052075
Wyoming Basin,erc,1984,Apr,29.004982869837793
Acadian Plains and Hills,erc,1984,May,25.944191937376125
Arizona/New Mexico Mountains,erc,1984,May,76.5571565594461
Arizona/New Mexico Plateau,erc,1984,May,75.75597541915059
Arkansas Valley,erc,1984,May,24.179332634094088
Aspen Parkland/Northern Glaciated Plains,erc,1984,May,36.77002606719585
Atlantic Coastal Pine Barrens,erc,1984,May,21.623380479265432
Blue Mountains,erc,1984,May,25.34766175699162
Blue Ridge,erc,1984,May,17.975341249053525
Boston Mountains,erc,1984,May,20.2551537373452
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,May,52.31335676268081
Canadian Rockies,erc,1984,May,18.280796228758877
Cascades,erc,1984,May,12.552151386803947
Central Appalachians,erc,1984,May,18.67669338543865
Central Basin and Range,erc,1984,May,58.207262170061966
Central California Valley,erc,1984,May,63.08314383922694
Central Corn Belt Plains,erc,1984,May,25.57693678138107
Central Great Plains,erc,1984,May,35.314588963594616
Central Irregular Plains,erc,1984,May,25.128659634758183
Chihuahuan Deserts,erc,1984,May,76.81929014498145
Coast Range,erc,1984,May,7.873787825474347
Colorado Plateaus,erc,1984,May,68.3394017366534
Columbia Mountains/Northern Rockies,erc,1984,May,19.595366246995688
Columbia Plateau,erc,1984,May,34.51274037962912
Cross Timbers,erc,1984,May,40.715294916730926
Driftless Area,erc,1984,May,30.330946573351252
East Central Texas Plains,erc,1984,May,39.95609285458308
Eastern Cascades Slopes and Foothills,erc,1984,May,29.44050813663674
Eastern Corn Belt Plains,erc,1984,May,21.185715328170453
Eastern Great Lakes Lowlands,erc,1984,May,17.830411253994658
Edwards Plateau,erc,1984,May,56.739109051512166
Erie Drift Plain,erc,1984,May,15.913282277876652
Flint Hills,erc,1984,May,26.775182829516808
High Plains,erc,1984,May,44.57415480980852
Huron/Erie Lake Plains,erc,1984,May,25.645995825202903
Idaho Batholith,erc,1984,May,18.613978769599143
Interior Plateau,erc,1984,May,17.414298000484003
Interior River Valleys and Hills,erc,1984,May,22.86270414000576
Klamath Mountains,erc,1984,May,30.75201008516349
Lake Manitoba and Lake Agassiz Plain,erc,1984,May,44.03478021265764
Madrean Archipelago,erc,1984,May,85.79124085327372
Middle Atlantic Coastal Plain,erc,1984,May,24.539367138526128
Middle Rockies,erc,1984,May,28.059657688779538
Mississippi Alluvial Plain,erc,1984,May,25.09294454841053
Mississippi Valley Loess Plains,erc,1984,May,22.256506710309083
Mojave Basin and Range,erc,1984,May,91.84752857146262
Nebraska Sand Hills,erc,1984,May,31.529542240892543
North Cascades,erc,1984,May,12.000272855666795
North Central Appalachians,erc,1984,May,16.272128743825903
North Central Hardwood Forests,erc,1984,May,33.829951433858184
Northeastern Coastal Zone,erc,1984,May,21.105035253352426
Northern Allegheny Plateau,erc,1984,May,15.172667770946344
Northern Appalachian and Atlantic Maritime Highlands,erc,1984,May,19.04541512771669
Northern Basin and Range,erc,1984,May,35.27070118505265
Northern Lakes and Forests,erc,1984,May,33.30658957316753
Northern Minnesota Wetlands,erc,1984,May,41.691048417091366
Northern Piedmont,erc,1984,May,22.700108204247815
Northwestern Glaciated Plains,erc,1984,May,44.36593982816656
Northwestern Great Plains,erc,1984,May,40.413258297051236
Ouachita Mountains,erc,1984,May,20.941744493810756
Ozark Highlands,erc,1984,May,25.54242952051003
Piedmont,erc,1984,May,22.908735370595593
Ridge and Valley,erc,1984,May,20.088826697715408
Sierra Nevada,erc,1984,May,50.46385471473944
Snake River Plain,erc,1984,May,38.7757480211347
Sonoran Desert,erc,1984,May,88.2626623530996
South Central Plains,erc,1984,May,28.030950514884807
Southeastern Plains,erc,1984,May,23.951075715153117
Southeastern Wisconsin Till Plains,erc,1984,May,30.312858138017788
Southern and Baja California Pine-Oak Mountains,erc,1984,May,68.33577703129161
Southern Coastal Plain,erc,1984,May,25.488487646165936
Southern Florida Coastal Plain,erc,1984,May,20.779761924224648
Southern Michigan/Northern Indiana Drift Plains,erc,1984,May,26.32027994875498
Southern Rockies,erc,1984,May,43.974152783564215
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,1984,May,49.65653375385506
Southwestern Appalachians,erc,1984,May,15.086328160137679
Southwestern Tablelands,erc,1984,May,52.66086805995109
Strait of Georgia/Puget Lowland,erc,1984,May,6.412865690905554
Texas Blackland Prairies,erc,1984,May,41.15796080377905
Wasatch and Uinta Mountains,erc,1984,May,46.93104168727575
Western Allegheny Plateau,erc,1984,May,20.045430660636264
Western Corn Belt Plains,erc,1984,May,25.005067070447275
Western Gulf Coastal Plain,erc,1984,May,34.76220763364522
Willamette Valley,erc,1984,May,7.461086840701078
Wyoming Basin,erc,1984,May,42.144289463109814
Acadian Plains and Hills,erc,1984,Jun,18.69319102063359
Arizona/New Mexico Mountains,erc,1984,Jun,74.1665545716104
Arizona/New Mexico Plateau,erc,1984,Jun,76.64156873608576
Arkansas Valley,erc,1984,Jun,28.952325354343408
Aspen Parkland/Northern Glaciated Plains,erc,1984,Jun,24.651933291824786
Atlantic Coastal Pine Barrens,erc,1984,Jun,21.91048498622707
Blue Mountains,erc,1984,Jun,26.580637508904193
Blue Ridge,erc,1984,Jun,19.874618532402966
Boston Mountains,erc,1984,Jun,25.931850049050688
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,1984,Jun,56.41002402069827
Canadian Rockies,erc,1984,Jun,26.338645503600198
Cascades,erc,1984,Jun,21.124568288361196
Central Appalachians,erc,1984,Jun,25.081760646722838
Central Basin and Range,erc,1984,Jun,57.86264337752169
Central California Valley,erc,1984,Jun,68.2510156281369
Central Corn Belt Plains,erc,1984,Jun,28.11603625662723
Central Great Plains,erc,1984,Jun,32.31805434823405
Central Irregular Plains,erc,1984,Jun,22.84197008311705
Chihuahuan Deserts,erc,1984,Jun,54.263662014166954
Coast Range,erc,1984,Jun,16.186811434536818
Colorado Plateaus,erc,1984,Jun,67.05461980441055
Columbia Mountains/Northern Rockies,erc,1984,Jun,26.04507216531095
